place_time,place_sig,side,ticker,mint,user,pending,usdc,assets,price,staleness,placed_in_hours,fill_time,fill_sig,latency_s,order_id,asset_minted,asset_quoted,usdc_paid,usdc_quoted,fill_in_hours
2026-08-25 15:19:07,4bwJCwm19Cgj7utkezQW6PgxMQAbfEMKVPagZMDuMFVXAbKYVRda2BufR1NcgT36HLtF2AyUs8pg9mLJ8CD27hH5,buy,XOM,DwBR6tLSWzQ6ZDMJ7h49p7y6hQtE5gBxwEfQfLUmZuxF,7sk4Vj6pj2KL12s4KniYdHdLwzqWbMC4F1GGoWYLPxuG,DyPjStKKAwhLfu1qkUP6Cud5XeTHeTWLPzMWTvjj83Q8,4000000,24731202,161739000000000000000,168,1,2026-08-25 15:19:15,4N59Fm3Qw8L7hfZ4cXVc9wwwRTA5uRmBKLfiVMt6dhP1g6L8Pfwb5fMtKsipmsYnNPJFpPRDD8Akh3ZW2UvXEhr5,8,2161161801464314200556592624654198004,24638755,24731202,,,1
2026-08-25 15:19:23,36Ec59QKFSe3iAnx4XJ6XgJfT6w5ogPqKiyHV4jL6N5WZ93wXk43GzzHitvDCkMUdrKjCCbwfX7tBxnzN7DXr1gm,buy,PFE,EG3rt93i4iifbhyEvmcJi13yb6E5uudJpbNWNBrE7W1u,7sk4Vj6pj2KL12s4KniYdHdLwzqWbMC4F1GGoWYLPxuG,CsS5ACWKGezVj4YwFU8jGkaZHmoEZKKk7E4dvSdvstUz,4000000,140770719,28414999999999000000,200,1,2026-08-25 15:19:28,vpqTFwW8QziaidhKmJRzEFsKN9VyZnao1b4CCBc9GZybszhrjXDyCwiPCSAhFUdvKfy2CqbL9BTPihqvc993XD9,5,2161161821134751006822007743178460498,140206620,140770719,,,1
2026-08-25 15:20:08,4RYjSB2n6iywAaH9ppLsNr9dYgnkyqwTMwUroAmgSJiZAUVtGzWVcEYnEeMRdm7k31tGWGppXAAQLbnpGXueH8Wb,buy,NVDA,FkzjAJX584L1LncQb8AKSnGhc5sLvZjPGCgZLGpeHyTH,93rTCf2ZogCdtzUPQKeD6tzwUAxMzwTgzueuePZeRW47,GVrAfAF39Q8AaoKZzChHsDjbPVHtytC5ASvipaWBeuGC,5000000,23775558,210300000000000000000,171,1,2026-08-25 15:20:13,AEfqvRBtm2V7hsK6KnX2HQ4VntBE5EAH6ZtuB16f1M5vksRrX6eQhYi9oWEkkcLGH9Fo2A9CeSgSMUDA8j6fpta,5,2161161876242406233355111543949122788,23682062,23775558,,,1
2026-08-25 15:36:12,2Z6C8F3GGEFXibjkmaNSSZJiBTH9MfRnB5PM1iLUiqrH5yXUpoFX2QNtqEYiviJsr6VbosrAWPm7RJjom2w9oWw1,buy,NVDA,FkzjAJX584L1LncQb8AKSnGhc5sLvZjPGCgZLGpeHyTH,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,GTQXDRSeGCPxrnLxwvHk1w3DL9d71B7S5As6xk6zK1SX,5000000,23675139,211192000000000000000,235,1,2026-08-25 15:36:20,65qYg8BzTgaT5xkgc99xbSPWpvZBm6TdobvSrS1DPRuoB7cRBzVN73akkaffvFPgN75hKBN2nYy1vPVRscuTLiwk,8,2161163040080132412892867601999396817,23636294,23675139,,,1
2026-08-25 15:36:30,3RUe6rrTddcz52j45t8wC1Q5DaxKHVtNzGBway3834ok5hvJMqh852vGGgDkXLXgL2wiFKkEmcDDrDAHe9gesu8g,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,FjAVARyg2LkLJ3fWyTD3mNxDPwKxRK8uVJj9oN2cxUED,5000000,14580150,342932000000000000000,58,1,2026-08-25 15:36:38,6PRm5xeVhfqKMToyY2pwdJbBtPC4Ct8gSkCw9Hjbzqay4hPDAXGo29B8KGoeSXKuoEffL6REh7tPVFTuYSsYRFh,8,2161163062502083701363151081724510048,14541067,14580150,,,1
2026-08-25 15:36:41,5SpjLJafNzi3bUVyHi4EbU498NviRcqRCtPzL13HxbqbQYPqLjeoGdxN8KxWpsgYqVhS2Sqrfco6j4rPtNgP1rWQ,buy,AAPL,B3S7TuCmBPsNJW32SzRLBwbmWmgNzFBuHnBG9rdvt6K5,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,8Cgg6daVye1LLE6TYGPjnWZrQbizNMTHnyCfE1F1ZGwE,5000000,16161354,309379999999999000000,85,1,2026-08-25 15:36:50,5xiWa8B5HLoZgKjbiNN42zhKUatBib4dqkUaER8nmVL3BGf56Nxctpz22C7um5FVFjcvAp9Bv8jYJ3HtjdM1HP9X,9,2161163076320115338221471602188192742,16118404,16161354,,,1
2026-08-25 15:36:55,3UaXw3ySQdzAznppy8vZgHF1K3jnvkbnkd1L9HH7B7sGrpBpYSokojZQmPADemWdz9B23pmtVGvcfyGwc1WS7gwi,buy,GS,HbCB8kGqwaQi9Q1K9EvYjfbMnFjaAUMQAeR3k7PDAKin,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,7PJhkh4EUvmRZwpkKLVM81WjgtjwvWyRdWAAUtmfHSix,5000000,4766771,1048928000000000000000,202,1,2026-08-25 15:37:03,3Q46Ztmbg4NxccFi5nGkaQdH5hUhXo5U76PqqRPXJ5buYaKHtXuFe2EysPJZzAeTtYFJW3FDMLo4Q1LW4CG3VACf,8,2161163093566640419313241328150082951,4758598,4766771,,,1
2026-08-25 15:40:13,5d5sxgCiWqj4JYP66rQMmHDZTeBh5HVUKoDH7GF11zToNbo8ipVa3WuCP1Dd7cDofZanDAvVdec7xcXfxgNNeAhu,buy,NVDA,FkzjAJX584L1LncQb8AKSnGhc5sLvZjPGCgZLGpeHyTH,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,Bt9XBSu1EPDkv629mJGHLF1ej74iUmbapaPjg34eo1sp,8000000,37873408,211229999999999000000,176,1,2026-08-25 15:40:18,5LkqXnrFTTmajUfRBST1NWFTP4dkT2FhqmPR6P4bWBdGuZVgd2UsHmSm575XxCQDLWDG71P3cY9Jmbhd4qb45Tfv,5,2161163332173558724178276881502387840,37841114,37873408,,,1
2026-08-25 15:40:32,5E1VtaUdzAAaPYUBdtgRVPAPke3xJAnbUh8ECucX68YDQgcKrjh6iX8FGoH5LbaJWcigTKZXYLzz97FZe4cXNPH3,sell,NVDA,FkzjAJX584L1LncQb8AKSnGhc5sLvZjPGCgZLGpeHyTH,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,D1vtQow7LJEeEHAYTkEEbg4oawzQFB13W1thtq5abfPq,6336899,30000000,211229999999999000000,195,1,2026-08-25 15:40:39,udS7uNfJd5HGnnU98FmgkX2NgcZZwLmE4svvVa9KdCMSEq8XexNzLhikPgpkDCk45NMXodjk2ckFsPWdyoEWiYe,7,2161163356132051802361744505357062469,,,6333060,6336899,1
2026-08-25 15:41:30,GkLmARiuPKXrj44vc1Sx1Ro3oQ2P2fpGGVxNRLphiS9xUozRJmz8ciG557p2fN9ydEu8myqweQUE2C61HTnAfUY,buy,NVDA,FkzjAJX584L1LncQb8AKSnGhc5sLvZjPGCgZLGpeHyTH,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,ATpbLZe4ZcwSNtw8AE5jPYZraLyCGCx6a6W3pofPP5Ry,6330000,29967334,211229999999999000000,253,1,2026-08-25 15:41:39,qNWFyuwwXr5sA9WDQigSFxyv9WxbXxkczd5mrk4a7Etrzw59rBGMJ3bqZLVZJ3hF7DYxnik3rdJg5Hv2cSeLFT3,9,2161163425549780455913971284071648886,29931611,29967334,,,1
2026-08-25 15:42:20,2UKtXwgt4BFY8HvzhBj9wQsq6YnJDHTRADiP3xHTLDw1b5buCHxxtnfsxcHXvSggCKpoAq46GNEM74LhNfZ5wqex,sell,NVDA,FkzjAJX584L1LncQb8AKSnGhc5sLvZjPGCgZLGpeHyTH,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,FoikKqdPrXtVvuG3Aw22XQUfuAReq3EZihGw3CFLnAdf,8446799,40000000,211169999999999000000,3,1,2026-08-25 15:42:27,Jy54W5QKGavL2PXRArd4NEox6FPJdojfUfaeFnsKzk7nydfD73UY4iQW6qsw1ECehZARobz6UqEWex2STVscRRW,7,2161163485322680850690441047850185319,,,8447360,8446799,1
2026-08-25 16:01:03,3NN3tcfW3TMVtRHupHkN694gnnRr5PqS6VSmS5aQkLJ53CZsWC1VnRMYaogRDsCN36MSGxcYRS3SiEiGbvrXYe6V,buy,PFE,EG3rt93i4iifbhyEvmcJi13yb6E5uudJpbNWNBrE7W1u,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,DZ8MzjaaYxkLPTRkGpWoLkDeinNPnyv4Wgp6NzrGb4DG,4450000,156552330,28425000000000000000,300,1,2026-08-25 16:01:12,4UBu4eAd4zgk5d5k21EN8x5TVe7mRiSiAKNLWpRWKVsJCsXT63rDb8EHCsVRLsDx9BNEQY1PiopFGrqNKnQXBT2U,9,2161164831829106228192682659874704041,156239003,156552330,,,1
2026-08-25 16:03:17,5RGtLrk3jaRGME6fi1NJ9GoKmi4MRLmKZC56xbRGf87SNhjbcepnv8p9goAFcnDLG8PsXFquyiMndsd7oW8yc64B,buy,XOM,DwBR6tLSWzQ6ZDMJ7h49p7y6hQtE5gBxwEfQfLUmZuxF,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,22JuQ48Scaiyd1xg3XQSneTHCQnzN3rgJ5nz2WzZGit3,4000000,24719434,161816000000000000000,118,1,2026-08-25 16:03:27,4ftToUo7EPLrpp1qtRgpuTjv81fHxyrQ6aTZSjrnFoPTVVq7JVjPdPR2UNJzZ13ngWZEiuuP9ZLggV4EegggYrFE,10,2161165005491276804440973200219528530,24679903,24719434,,,1
2026-08-25 16:04:25,2hjV9Xq2gKuwUuTr2kKiKG4paT1rqQoehzbFCXRAdA6z3dhFttCcXoPs3wAoZBgK2BSQHfd292dSgVZCajsDkNQk,buy,XOM,DwBR6tLSWzQ6ZDMJ7h49p7y6hQtE5gBxwEfQfLUmZuxF,7ZojnzraitorXTQXynyyUzkoDuCdovaJzs8fWR85UdZ2,7utrqWJam87MDfXzsGaj2ESs6NTSkyrY3ej5PiYMZiBY,4000000,24719434,161816000000000000000,186,1,2026-08-25 16:04:33,45KJ2tnusoXx3sGVnPsfSA1X57A91EC6yGLcercNZYo4AtA1RNW2CicRmrStzT6bHzev6cjVpWRUAbB2uHEYcith,8,2161165086031118980520352380236686145,24688455,24719434,,,1
2026-08-25 16:47:26,4WeYjTdBrr54S14f7rJxRSRQvSgvCRwby2TxH6U3euTZ3zVCVFM1fNzXs7NucPDU1AUf3SEAKKPmndrJ3vRm9TYS,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,7sk4Vj6pj2KL12s4KniYdHdLwzqWbMC4F1GGoWYLPxuG,HLRGM33qQ4AUUVf6hriUezKn2ccPTpgG5wYq4ZzRrXBp,7000000,20398885,343156000000000000000,113,1,2026-08-25 16:47:34,42motpQLhALd2US56CZMjQ4z8YA7DchKieKdyUjaizE2omLxxReXMAFSaxGcQpdgoCaTCkaXVLJ7wSAPp9ZKinS6,8,2161168209606505715321898464118672094,20373781,20398885,,,1
2026-08-25 16:48:09,5T1ikHjix5QX6dZUFunRNKDtAsvreRFMyWZfptKkFZivrZhvgSBRMukt5X1RwH9jz3zTVcmovbNf5X6Z8ZUWACDd,buy,GS,HbCB8kGqwaQi9Q1K9EvYjfbMnFjaAUMQAeR3k7PDAKin,7sk4Vj6pj2KL12s4KniYdHdLwzqWbMC4F1GGoWYLPxuG,5teG61Urbyq3uDCE9fFSyRWhtPyLGzsJRPLn1Qk6Ezgy,10000000,9502135,1052394999999999000000,276,1,2026-08-25 16:48:18,R7cKy4HajZVzvNfgcW6b9fbNAguPMCeHFJYzUuJgkzRqHimACRGknjWLDkywcdDiqNyrCH1pWcxmCpHHStezcpY,9,2161168258008279013968023001577488223,9489107,9502135,,,1
2026-08-25 18:31:04,3QkAhjUikWjWvjsb5n5jesHAmcTEvQmNSsauWJistuEpr63of7nujMTnSb4qiX4uuVHkM3qkKNZvSgk8W8RF32sX,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,BFxSJxMaUut3M7uCKhyxe2dixDHAS31q73fZYqc1iqkG,9gFZRHThXGXMyf2qQK5ZZ64LTF1b4Di6WcRi8rBYacHr,10000000,29175188,342757000000000000000,31,1,2026-08-25 18:31:10,4K6PEFAh55fiiFbCYyXi2DvSk8UtieGQgXBitQvaRmX8BLbg8yZbeGTeVPxwSJ8mvCzXXxBL3zeKPndmEpXajKNP,6,2161175714505596176638161743858494874,29145928,29175188,,,1
2026-08-25 18:31:59,RBfk7HX7PqTmjUAgmQFYF3BTqyhSj1QGrM6WfF1QPTjRkvEU5kqEJx41DASTQJRtSyBjLZTB5cGdY9YtGyqqtvK,buy,NVDA,FkzjAJX584L1LncQb8AKSnGhc5sLvZjPGCgZLGpeHyTH,BFxSJxMaUut3M7uCKhyxe2dixDHAS31q73fZYqc1iqkG,HF2CxtZBCPLu1EMbBWnHix7DcJk6CAdL257csPMuUiz6,9900000,46654605,212197699999999000000,265,1,2026-08-25 18:32:08,2bCW6ajGtDo2Vwy3PayKaEQah3PwdXx6t5FtLYRwCnu3tVVJZb3zXAFccgvXgLBZCEZzVRYzaQSKQKN5iZP4jKio,9,2161175789004412640091392164618532806,46510971,46654605,,,1
2026-08-25 18:36:15,4SHk1fvPYegE7qwJNZymqZkW9fVCWBAYkDBhU5JU3H7trkUmP6atZJkSqcCwijwd7YGPYqx2PmKVJPTRGQ9kyWrd,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,BwCmBtzXw1dEEg351f9jceQjsHP3gwzsqhhZGSKvgAzs,2000000,5837779,342596000000000000000,42,1,2026-08-25 18:36:19,5d3kMdUWfTkm9YgxPDfnavpqBcyfTyvc55gyN5zx1mN89pNFSD1tUJNcK1kdWsLyqvFsmTiK1xpiJbBQfjQFy4vL,4,2161176091793179213464891584957685388,5808183,5837779,,,1
2026-08-25 18:36:25,5JSmskPMLd4A5MgHcAaRGyiAye7PTqfdZStMh2X4jMaks8qtN6K82F2pjdrRyypp6Yvt3UjD4N7du3NsiCBhbnZj,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,7A3y8v3kr8PQ5EgRzqhLSb2r22bQVCMPGsrmtULHnomm,2000000,5837779,342596000000000000000,52,1,2026-08-25 18:36:31,64KNQNMaqMsU1BqvkpNcPdT599vBrPCHm1BDmrzePnRgtRKs9CMJveGZBvHDdNX2XeMXLT2EKWbAW9XYEsML3Ds4,6,2161176113578031117547926369644235805,5808319,5837779,,,1
2026-08-25 18:36:37,M7AizPD7wXDD1J9oUQ7vUX6X1tWVfKMhquVPcFrMznY7LTNQfTZvn1CAYBAeoXPRwi25xmN6atPHbDwEdqUkF1b,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,DsNhVFJq81CPspppGadUgUHWBtcWtUiYPSiuZG9r1kvz,2000000,5837779,342596000000000000000,64,1,2026-08-25 18:36:43,35m13B8NJXU64WP5WTZf3dWDskDCmV3Yx6Rf1Qimj24iXWVjm2dhQkCi1dZAVdwoETpGMRvBGKbfHAWvTEAoH5vq,6,2161176127432317666953771070279901952,5808455,5837779,,,1
2026-08-25 18:37:07,569Pkd1rSN6HUWPRqAbbWvnCE6eyA1tkwe3fcLHUTVLHuKUXnTXr4UwLhUQMc8A63j1naEB1nfVaLdAsZe5TKm8M,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,32M5jkmNAYm9qBTQBtyLkopZmABkeTN2voTng6rHGptp,2000000,5837779,342596000000000000000,94,1,2026-08-25 18:37:16,5Gopn5j893bsqeEHYNs9MzZuWmcXLnCSF4ZTw6kA5wsKJtD1TUSHxKXtmN7feUjSNnoWt6bw3KGixG4BbmtkANK3,9,2161176163772643743189048209632934584,5804456,5837779,,,1
2026-08-25 18:37:21,2AL2GHs1j5g9tnpso9MbrxPWjoxL3thSTeLUAkyxhK7sQyECXVbHbSUTuap92wGUGmW87kgdKPFnzDvKfvWsNqLr,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,BpqgUE6V9G9WdpGkGTiBU5p2gXWVdwWXT1HP9uxRpiY7,2000000,5837779,342596000000000000000,108,1,2026-08-25 18:37:28,RpMZjoWo1jKkLVfsphnRm42UoofttzdPDJA1Wi1oamZaPd7Rb3h7vrXaur2iRq4TVgKc93Ab1QrVGET6SP1nYhK,7,2161176180542858879724268320115603585,5803678,5837779,,,1
2026-08-25 18:37:29,rAzSoTjSCUVRX1xmSm5P1iT4vdfMt8ZiceVhkedX8hnN6ZLcX9bdCVEuk992G9PLt7g2zQRAoi5fQ3N1iCy5B2g,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,EadG9XiJjCU8MY9s6sEkMRrSJdYzACVKfABUhEswrJHC,2000000,5837779,342596000000000000000,116,1,2026-08-25 18:37:35,5ywTgxpjjEtmfZn61yb8QZ1XEWo2m7dPVHPDtUmZ95ec3kspM4i6QHwmZPdYThqSCD6EXVPapiJcJqhjntb5shuG,6,2161176191301096809892163908485201431,5803779,5837779,,,1
2026-08-25 18:37:38,5x9LKWRNFudis7rX7tGoV82qqPFvXi4b7qHbBNmtmGvoyj5rg3KAsLGxeiyWC3q4bmyvPCQ99vQysHTVa5Ni31aC,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,DHHHdGDoaitGnHjuLHubxzxukswJaP9fJqm3BvNcGkfR,2000000,5837779,342596000000000000000,125,1,2026-08-25 18:37:45,YtCNkb53HRDBFLARsB5WX3kNKxtNCmy8zK5qe7cwSGhj2bymNw4AJEy1uXXgRuR1DEmrCV3Jom7q9efU9jFQB2f,7,2161176201983148843781887560236775025,5803576,5837779,,,1
2026-08-25 18:37:47,3DazDQAYKvgbPvyK5JFXhjL2gdX6AuNWtWvKjJbJdtGWr7Lo5Jb1jdpHwLT3nJRj61qY9FM6U8zm537HmhzaikXM,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,AKZwan4bn2GH62Hp9KMCLp1fvAkSbKDTddUHf3jHTwJa,2000000,5837779,342596000000000000000,134,1,2026-08-25 18:37:53,bu4gkHXPNPiT5oEbvFW9j7a7Pe4SvDMstZSQfPMuH8zaE4f6C2Yujc3o5MRUoBxrTsormiEzgrxeXn4bV9Y9K2R,6,2161176211864913250380744662973606968,5803610,5837779,,,1
2026-08-25 18:37:54,4FUcm16UNwjPD5tutsRMcXNtwqxJ8Yyb7c5FT1PZr2QJDWHvcEFjEde33p58rffYiBnsnWdNWyisTVJZv7NPLEWf,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,6FjmL5h33cCrZdAvGLUkEGtGd9pYfFMBTrKmr2oMKznc,2000000,5837779,342596000000000000000,141,1,2026-08-25 18:38:04,mdzTamiNCNBK5bYDGr8hAh9TBBfDBYDTshLB1UXwKvmHpRucwheUUAjRS8ZuzvS53RnnPXzhiCYgcKpLuv4raT1,10,2161176221982425262908560416247933397,5804253,5837779,,,1
2026-08-25 18:38:01,51Xqq4Z3KuVGUXGh2XFvH56biYHBFm2P5eyB1HKyDUzsFyRUuyNSjpJ4LSngeRT5Nad3MAVdHgRcbXm5rLvB7ffg,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,DGTgtg8LFLLZMZcsCLGqbJ8D2XcvUh5xdhTHGcrmsgk9,2000000,5837779,342596000000000000000,148,1,2026-08-25 18:38:10,m6hio8a4sNVZpP1i6DCABZ7N8iiYRS2MVHz1iYtmjey9JWUGjKV9ZkbXwVBjfnPtTMLht37szb9JrMQrWL4qvwC,9,2161176230008457803012720315000660671,5804795,5837779,,,1
2026-08-25 18:38:30,TRQBFDbYoWFdW5peAg2pRS57EJJti9rp6doZz9J8wqdr7Q35x6HT41bPmw8dmPYbUrtqqftpkm7VwGKpcfyuak6,sell,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,FEmmwMm5UFDVJKH3n6Xu8ANK6BUYJr8UfJvaeVJmA1CE,20870000,60917232,342596000000000000000,177,1,2026-08-25 18:38:41,4WKBynKBioYKUcEAEjX4pJ7FVnJorPn49RfH1ArunebiwVsnZpN5e5cdGdK3h1fQKhXuShiGXPEt2Rq9Dnr8o2sA,11,2161176263631126589371893450140561350,,,20874873,20870000,1
2026-08-25 18:38:58,vpE9bNxLkh7rRbPXRYertN2PeYeQtd4rTQPvaAeB3fVeApSDtkLBZ7ia4kqPAq6frkNN2tV3Z82mR9mCrQUzYzJ,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,6fZHN8unQjDkwBjNRdGC1PDnhe8ccd3EU9sV7q6Ew2WG,2870000,8377213,342596000000000000000,205,1,2026-08-25 18:39:03,4iW5QWTxn8JGSVYjTBw3ErMGMvA8djbwhDvcmALy2HPtkRQ5iZPH762JLcpQxVRf9E1XAT3fwhbSn1EX8VjDeaco,5,2161176298981302113628723268459702764,8345832,8377213,,,1
2026-08-25 18:39:12,5qDxoE21kTdXGHEAHmQbdgScGSGUaFkvNS6natwLuZsGnVcjvSXKigYkB52iqagSUdhu97qM8HZSFL3FXSqUTyUJ,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,9CgXRuKZBRHQyTFZg3e3vcbUnyhomuikhekBxp5hQ4ey,2000000,5837779,342596000000000000000,219,1,2026-08-25 18:39:21,ku5pvx5XsLZsiKjadCjefc7BT6c2GN5oUn6aEUTaBbnmpooJEe4H85XtaH8sFx9wJp7ZjpXFPeWd5HemLDcU8no,9,2161176315589553224934870117952542624,5807065,5837779,,,1
2026-08-25 18:39:22,27rDrBQdSe8Wit3ibPC6Cw4Z8gF59vqhWA2vVxR8kzXn4oYt8aKbyc6spCGQrUVQoLs2s7FJUMMhgpEdLDk13nqk,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,BwzYMZzKF9ifGkwuYfhyiVfnGBt8QeHiWvXmCGjrdUj4,2000000,5837779,342596000000000000000,229,1,2026-08-25 18:39:28,onzw4jL1HNyYSc7djPinanpXTr7skmeckieaVbWKEz3U76gV4HmB2cETJ5n11pBJJPDopQD8WUu6kPM8KiR4GQU,6,2161176326859149975571784051930587550,5807031,5837779,,,1
2026-08-25 18:39:30,3trn3RU9hPaTPWF5v5b5hGk7LGc1wzafvvU7hgfA3Z6C2TzG7SRUfE7Zr8vDFdRWAbLznzgireNxZ6yRP3q16cSm,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,7KHqHoQugG798hJMaGPy2cin3vSLRcfCVNv4AWgv9k76,2000000,5837779,342596000000000000000,237,1,2026-08-25 18:39:37,3Dhcnjasy8n7Qd59FPjnRkbVUnV6FCsTp6xYbnW6fsecb7CUCUcJzJBuKrpufGHqveLQYPuYat39jovYVvMXYsVi,7,2161176337537596831472419712822874300,5806997,5837779,,,1
2026-08-25 18:39:40,2xki9sdDHVrCFCYnMHZLCgnheTryyYkf6xEBRUif66zafn6oW9cSveYpY8nbqH3qUJR3vBpiG5yafrNbouQrWczt,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,58eGWEp8rLRCvfgbZkMw8GMobwGkm7igQmX1VjjbadnH,2000000,5837779,342596000000000000000,247,1,2026-08-25 18:39:48,3K943byfxe1m3hNKBJUHjRYAmZyF6ZDZAErF1dSeeCA3iCFXmMgFPhrKj1ecp1XV1e7w95NtfaUDL3ctBwk5ebDd,8,2161176349840810881576249348580174393,5807133,5837779,,,1
2026-08-25 18:40:08,2b2dURudYDxup6nKcv6okxVbcTJafzq5KXh3e59kBUdcCzFraHYfpFFWgccf2mzhDHQtE6TBxqT1Gw8KcxwRAscf,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,HtVhfJEZkyhUfWd8WvubCPFGPkTw6oNaKPYVRFYq1guN,2000000,5837779,342596000000000000000,275,1,2026-08-25 18:40:14,3no7geXSXtmR2R9rWzJuFd4M6oH5f6ekuZwgxep1yqCR6D9Wg4cYWHWiENP7MSvYAjN4aDfGj8qsCFYq49nwqo5i,6,2161176384424554790071472091694659082,5807505,5837779,,,1
2026-08-25 18:40:42,38noFTUp8ieDmdDbVofvwebUrPNKemzKFqr62J5MHxRKpCHYCmiCNaQyaqc2jXGwqQpkwXu1TQMoaXcDy4WK3iz4,buy,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,34aWqb8VwxywCTVVyHnZGoHHaqQw7MbjMTHbaaBTvmCj,FipZUa4mT25eDPqkkJjRcztCA36gtFPVFtro62hcLGx6,2000000,5836774,342654999999999000000,8,1,2026-08-25 18:40:51,sUuVZTtcqdi3D6rT8UjFbkzneLh5Dexa9Bi5htVTDTHoFJV6XgwJNwUp3PVFNAZFxQMtQwJ67wvyFBKwTTwAPG7,9,2161176424189768377827210142968297483,5807234,5836774,,,1
